# Omega_Matter_0 = 0.302   | Omega_Lambda_0 = 0.698   | Omega_K_0 = 0.0   | h = 1.0   |
# RA  DEC  CZ_obs  Mr  HaloID  logMHalo  NGal_H  FLAG  CZ_real  DIST_C  Vp_tot  Vp_tang  Morph  logMstar  r_mag  u_mag  FSMGR  Gal_Match_flag  u_r  mhi_mass  GroupID  Group_NGals  Group_Rproj  Group_CZdisp  Group_logMHalo  Group_Gal_Type
  229.760139     17.449295     4890.26873     -19.502         330541     11.542           1       1    4956.317802    0.00000000e+00     468.62674     463.94885        LT      9.779891    -19.543289    -17.603176      0.392145         ECO      1.940113    8.912512e+08             897           1      0.000000      0.000000     11.564           1
  209.896100     24.383311     6582.95446     -19.400         330544     11.550           1       1    6608.845976    0.00000000e+00     558.29994     557.69925        ET     10.118161    -19.443521    -17.202641      0.216943         ECO      2.240881    3.388445e+08             898           1      0.000000      0.000000     11.525           1
  236.885979      7.874908     5892.17112     -19.684         330546     11.540           1       1    5871.776155    0.00000000e+00     809.64432     809.38741        ET     10.021348    -19.738277    -17.568169      0.040244         ECO      2.170109    6.165946e+08             899           1      0.000000      0.000000     11.626           1
  212.359963     15.472781     5973.34814     -19.596         330548     11.588           1       1    6342.122036    0.00000000e+00     640.41411     523.58002        LT      9.686833    -19.598289    -18.067795      0.566954         ECO      1.530495    2.238722e+09             900           1      0.000000      0.000000     11.595           1
  210.387329      3.960116     5540.37554     -19.453         330549     11.601           1       1    5812.733184    0.00000000e+00     664.33720     605.94161        LT      9.951939    -19.453382    -18.080643      0.615102         ECO      1.372740    2.818382e+09             901           1      0.000000      0.000000     11.544           1
  228.234589     32.934991     6550.23771     -19.113         330555     11.444           1       1    6531.357270    0.00000000e+00     442.15427     441.75098        LT      9.803353    -19.120935    -17.591442      0.246514         ECO      1.529493    3.548136e+09             902           1      0.000000      0.000000     11.419           1
  213.258467     16.580793     6130.47498     -18.898         330559     11.500           1       1    6474.268418    0.00000000e+00     666.66538     571.18193        LT      9.501701    -18.897148    -17.601433      1.579225         ECO      1.295715    2.570397e+09             903           1      0.000000      0.000000     11.321           1
  215.850018      6.434245     6906.40407     -20.065         330570     11.553           1       1    7129.837429    0.00000000e+00     783.00888     750.45349        LT     10.018509    -20.080275    -18.377125      0.461721         ECO      1.703150    2.344226e+09             904           1      0.000000      0.000000     11.763           1
  216.967219     23.489418     5432.74833     -19.070         330571     11.507           1       1    5517.074331    0.00000000e+00     475.60198     468.06663        ET      9.894949    -19.138304    -16.726318      0.097239         ECO      2.411985    2.951209e+08             905           1      0.000000      0.000000     11.398           1
  231.071234      7.301215     6855.73805     -19.958         330579     11.573           1       1    6687.640854    0.00000000e+00     332.34484     286.69919        LT      9.872755    -19.935532    -19.329391      9.086765         ECO      0.606140    4.897790e+10             906           1      0.000000      0.000000     11.721           1
  226.936785      1.208589     5240.43243     -19.345         330580     11.592           1       1    5092.503561    0.00000000e+00     439.64782     414.01360        LT     10.165953    -19.294575    -18.055111      0.966648         ECO      1.239464    3.090296e+09             907           1      0.000000      0.000000     11.502           1
  235.578677      4.559010     6547.02878     -19.641         330585     11.535           1       1    6331.210676    0.00000000e+00     360.79544     289.12954        ET      9.892398    -19.689783    -17.487087      0.099715         ECO      2.202696    4.466839e+08             908           2      0.050143     54.140000     11.821           1
  212.180766     25.897863     5701.41389     -19.155         330593     11.567           1       1    5785.818163    0.00000000e+00     414.18889     405.49766        LT     10.060945    -19.154268    -17.780212      0.302033         ECO      1.374056    4.073802e+09             909           1      0.000000      0.000000     11.433           1
  209.750514      4.231199     5630.70110     -20.268         330594     11.572           1       1    5906.305783    0.00000000e+00     644.00099     582.04754        LT      9.866404    -20.312750    -18.124985      0.268094         ECO      2.187765    7.079459e+08             910           1      0.000000      0.000000     11.836           1
  226.289119     27.595260     6623.39923     -19.596         330599     11.563           1       1    6550.166432    0.00000000e+00     617.97910     613.62458        LT      9.708434    -19.598289    -18.067795      0.566954         ECO      1.530495    2.238722e+09             911           1      0.000000      0.000000     11.594           1
  236.348473     19.553232     6604.02831     -19.767         330604     11.515           1       1    6486.773266    0.00000000e+00     259.41525     231.40339        LT      9.969017    -19.796984    -17.941711      0.119878         ECO      1.855272    2.691534e+09             912           1      0.000000      0.000000     11.653           1
